"gene_id","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21"
"ENSG00000132854.18",44,43,0,118,2,35,94,4,2,368,20,4,277,6,16,428,11,7,557,10,12
"ENSG00000201153.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162607.12",2194,1031,984,1979,1695,892,2617,1324,871,1772,1639,743,1806,1024,660,2380,1260,1325,942,570,336
"ENSG00000116641.17",1818,498,537,1242,409,657,1684,594,657,1283,652,538,1285,474,599,1709,147,755,1162,393,343
"ENSG00000270549.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"ENSG00000132855.4",1,3,1,2,2,0,8,0,0,1,2,2,19,0,1,6,1,0,20,0,4
"ENSG00000278967.1",0,2,2,1,0,0,2,2,0,0,0,2,0,0,2,4,1,2,6,0,9
"ENSG00000213703.2",3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,4
"ENSG00000235545.1",3,2,2,4,0,7,2,0,0,0,2,0,0,0,3,2,0,3,6,0,3
"ENSG00000125703.14",690,198,388,529,233,205,621,338,302,520,274,170,644,164,216,680,88,485,156,167,156
"ENSG00000234318.1",0,0,0,2,1,0,0,3,0,0,1,2,2,0,0,4,0,4,0,0,0
"ENSG00000237163.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"ENSG00000229537.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000227485.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229225.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000203605.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224209.7",2,0,0,0,2,1,0,0,3,0,0,0,0,2,1,0,0,0,1,2,3
"ENSG00000252259.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228734.2",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223683.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230798.5",2,27,5,0,16,10,2,25,14,0,40,15,0,29,18,0,24,10,0,30,7
"ENSG00000187140.5",0,13,3,2,2,16,0,6,24,0,32,23,0,9,26,0,9,14,0,22,22
"ENSG00000275836.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000252784.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236674.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000088035.15",615,204,248,501,231,174,577,328,161,502,186,137,581,159,128,666,122,402,238,146,133
"ENSG00000142856.16",352,99,165,328,147,126,335,122,85,437,120,153,514,111,109,502,85,283,290,177,111
"ENSG00000203965.12",381,90,385,334,642,229,295,411,306,265,232,175,418,365,322,302,42,188,90,268,67
"ENSG00000264271.2",0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000251720.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116652.6",38,21,37,31,196,22,36,102,20,48,50,24,117,106,54,20,5,25,11,58,10
"ENSG00000079739.15",5369,38833,22050,3378,43434,13382,3969,26243,11601,3041,60635,14309,3394,81922,12965,4799,19800,36321,1768,58133,2023
"ENSG00000244256.3",9,5,26,1,10,7,1,6,7,11,8,5,15,6,14,9,0,15,7,5,9
"ENSG00000185483.11",1826,105,620,899,181,610,1187,158,699,1459,210,483,822,114,574,1557,44,1508,462,111,82
"ENSG00000177452.7",0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"ENSG00000228056.3",3,0,2,2,0,0,0,1,2,0,0,0,6,0,0,0,1,2,2,0,0
"ENSG00000207190.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000200508.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223949.6",8,2,4,0,0,0,10,0,2,1,0,2,62,0,2,79,0,2,28,0,2
"ENSG00000177414.13",6,0,24,0,2,0,0,0,2,0,0,11,2,0,9,0,0,0,0,0,2
"ENSG00000238653.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000158966.13",1931,245,223,1326,334,205,2059,487,234,1256,432,206,1898,366,274,1480,150,787,606,360,340
"ENSG00000264470.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162437.14",830,1015,1872,934,671,1332,1380,891,1967,872,1573,1620,1702,2082,1395,520,605,1755,1885,1328,509
"ENSG00000162434.11",18665,13641,9197,13859,9955,7119,19594,16806,14315,14313,18742,9177,8298,9387,6226,21717,6117,10092,13858,5190,2091
"ENSG00000234784.2",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000233877.2",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
"ENSG00000226891.7",41,48,21,84,26,21,84,41,29,58,16,11,84,35,44,21,8,8,17,14,7
"ENSG00000185031.6",20,5,3,20,2,2,22,2,10,16,3,0,16,8,6,8,0,0,0,4,0
"ENSG00000272506.1",3,4,0,19,0,0,11,0,1,2,0,0,4,5,8,8,0,2,2,4,6
"ENSG00000212257.1",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000265996.1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000199135.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231485.1",1,0,2,4,0,2,6,7,4,0,8,2,1,0,4,1,0,0,2,0,2
"ENSG00000235804.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234496.2",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000162433.14",254,89,6401,91,55,4770,89,42,4632,126,264,5128,217,80,6295,178,134,5221,199,323,1636
"ENSG00000231622.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116675.15",332,74,379,371,27,492,376,37,292,284,52,197,230,20,573,399,15,413,181,49,132
"ENSG00000229294.1",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234144.1",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000222624.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213625.8",8796,2416,3720,9644,2257,3363,11024,2405,3029,7921,2177,2450,5703,1632,2631,7479,1275,4093,5353,1421,1534
"ENSG00000237852.1",0,0,0,5,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,2,0
"ENSG00000116678.19",1559,294,206,2931,269,170,4801,105,281,3662,103,135,1032,135,345,1949,67,270,856,262,274
"ENSG00000224570.1",0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,6
"ENSG00000239319.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000184588.17",1599,323,371,1418,236,578,1338,205,139,1894,949,1260,798,1555,136,3400,10537,8211,3933,4605,581
"ENSG00000227466.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223152.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000118473.21",565,260,309,1460,182,203,1360,550,281,1678,326,136,880,196,456,372,57,415,2266,176,541
"ENSG00000264720.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"ENSG00000248458.2",16,0,0,3,0,2,6,0,4,7,0,0,18,2,4,2,1,1,73,8,6
"ENSG00000152760.9",69,22,197,38,1,70,114,17,56,76,17,60,123,60,109,119,32,153,279,60,215
"ENSG00000172410.4",1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,4
"ENSG00000152763.16",152,33,125,88,18,87,208,39,54,128,18,60,92,24,57,103,18,69,171,22,31
"ENSG00000231080.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000198160.14",2451,696,890,2394,1000,764,3294,966,658,2265,1522,627,1791,704,738,2346,683,1183,1907,478,656
"ENSG00000116704.7",1265,747,577,998,1435,486,1447,1157,533,1026,1329,459,1084,1110,427,1026,557,702,712,596,324
"ENSG00000203963.11",0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,32,0,0
"ENSG00000252433.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000275678.1",0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,10,0,0
"ENSG00000162594.15",8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,4,0,0
"ENSG00000253074.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000252116.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228523.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000081985.10",24,59,12,43,202,26,33,972,20,52,334,10,36,592,13,37,8,21,223,87,4
"ENSG00000142864.14",12159,9949,7430,8795,17090,6482,11146,18153,6773,9261,23811,6218,8448,15845,5432,12944,14324,13246,9375,11301,2336
"ENSG00000223263.1",0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000235200.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"ENSG00000207504.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000238139.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000242482.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232048.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116717.11",2184,1483,2062,1657,5455,1687,2012,3129,3156,1143,30881,1088,1534,2875,2514,2931,10184,5948,19998,1741,1613
"ENSG00000172380.5",5141,1323,2170,4615,1166,2596,5813,1298,1591,5351,1992,1559,4193,985,1180,3648,498,2740,7083,926,903
"ENSG00000238778.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232284.7",32,13,10,12,15,18,25,7,1,22,19,3,36,6,22,7,1,1,21,23,9
"ENSG00000235055.3",0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0
"ENSG00000162595.5",187,31,2105,155,21,589,208,32,409,126,16,79,107,40,260,85,8,184,154,29,72
"ENSG00000228431.1",4,2,4,3,0,7,2,0,2,5,0,0,5,1,7,2,0,0,0,3,1
"ENSG00000116729.13",4612,437,3545,4170,303,2890,5004,369,3314,3586,542,2279,3786,496,3026,3612,104,2450,3514,487,872
"ENSG00000234383.1",7,0,9,16,4,0,12,0,2,8,6,0,25,2,13,5,0,5,7,4,8
"ENSG00000221203.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229133.1",2,0,5,5,4,4,3,2,3,0,4,4,6,0,0,0,3,0,3,7,0
"ENSG00000225242.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237622.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229440.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116745.6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000024526.16",15,2,4,10,0,16,30,3,9,4,0,14,616,14,6,93,4,0,11,6,10
"ENSG00000233589.1",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0
"ENSG00000234264.1",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0
"ENSG00000225167.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223883.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235446.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229639.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000033122.18",30,43,64,27,4,24,28,28,58,27,34,84,35,53,62,29,15,135,37,278,23
"ENSG00000270615.1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
"ENSG00000240692.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229359.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000237919.5",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000066557.5",908,399,592,816,586,563,807,525,525,734,542,368,842,542,450,902,641,979,541,355,210
"ENSG00000244389.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116754.13",19389,8319,6688,18758,12642,6207,18380,10060,4539,19389,10645,4107,18130,8648,5148,15196,4926,6563,13948,6901,3008
"ENSG00000228988.1",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"ENSG00000118454.12",1498,807,582,1241,1012,525,1445,924,551,1333,1031,493,1275,732,371,1459,743,789,1016,626,308
"ENSG00000197568.13",193,32,107,202,26,81,206,58,87,129,34,79,278,62,73,316,14,146,132,48,99
"ENSG00000226088.1",4,0,3,4,0,3,6,0,2,1,0,2,16,0,4,4,0,4,0,0,2
"ENSG00000116761.11",981,104,99,309,179,49,397,90,85,349,53,53,235,119,82,1232,188,66,144,181,77
"ENSG00000278636.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000271992.1",17,4,4,9,12,0,18,4,0,17,4,0,7,4,0,57,7,2,0,0,4
"ENSG00000233020.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237033.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229051.1",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000226208.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000050628.20",167,66,80,117,46,115,113,40,57,84,245,94,163,40,38,60,10,60,217,69,30
"ENSG00000235782.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
"ENSG00000269933.1",0,0,0,3,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,1,2
"ENSG00000235079.1",19,0,4,8,1,5,22,2,2,21,0,2,7,0,0,9,0,4,0,0,0
"ENSG00000132485.13",7812,4248,3980,7418,5393,3147,7689,4848,2883,6930,4294,2289,9794,3826,3816,6147,2721,3305,5751,3112,1342
"ENSG00000207721.1",0,0,0,0,0,1,0,0,0,2,0,1,3,0,0,0,1,0,2,0,0
"ENSG00000229956.10",26,0,14,6,5,6,16,11,21,6,4,6,25,10,7,11,0,4,13,7,1
"ENSG00000226324.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000172260.14",1283,615,549,1589,452,580,2154,405,589,3217,470,432,337,265,619,262,79,320,698,558,679
"ENSG00000231985.1",0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ENSG00000271618.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228853.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233994.2",13,1,2,7,0,2,6,4,0,1,3,2,6,0,0,5,1,0,4,4,1
"ENSG00000227207.2",2,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0
"ENSG00000212366.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225087.1",0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
"ENSG00000227016.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000280317.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229636.2",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000251825.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233973.6",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000223479.3",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000200601.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000252005.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162620.15",11,3,15,19,13,14,8,8,0,8,4,19,32,14,36,30,2,9,4,0,0
"ENSG00000254685.6",791,303,730,647,186,523,665,276,490,587,291,500,871,272,576,850,169,871,204,158,169
"ENSG00000116783.14",84,165,3890,192,201,4475,98,59,4262,39,91,3531,35,84,4584,90,51,1011,120,141,713
"ENSG00000237324.3",2,0,4,9,0,2,1,0,5,0,0,1,5,0,9,0,2,3,8,1,2
"ENSG00000233894.1",0,1,24,2,0,25,0,0,16,0,2,4,2,0,29,0,0,5,0,4,17
"ENSG00000162621.6",0,2,28,0,0,17,0,0,10,0,2,7,0,0,66,0,0,8,2,2,6
"ENSG00000178965.13",4,10,4,10,2,1,12,0,0,21,4,10,10,3,0,19,2,0,295,0,0
"ENSG00000234497.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272864.1",8,11,8,10,0,6,24,13,22,20,6,9,43,16,43,14,0,8,2,8,0
"ENSG00000116791.13",1701,407,887,1306,190,1104,2376,715,1556,917,216,514,2374,359,1045,1747,150,1272,551,558,277
"ENSG00000162623.15",1411,455,1303,1225,475,1012,1503,545,859,1174,805,1022,1015,331,778,1272,370,1361,475,380,362
"ENSG00000229943.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000261213.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224127.1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162624.14",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
"ENSG00000224149.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"ENSG00000206999.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000137968.16",81,122,90,32,65,28,3,2,14,67,124,28,4,0,58,14,4,18,15,212,14
"ENSG00000224493.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000252338.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213579.3",1,0,0,1,2,0,0,1,0,0,2,1,1,2,0,0,1,0,0,2,0
"ENSG00000230863.2",0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
"ENSG00000178193.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"ENSG00000117054.13",2374,11235,12956,1840,5974,8938,2408,5291,13770,1899,11306,10727,1971,9957,12856,1985,7035,11524,864,14148,1613
"ENSG00000181227.3",61,19,50,55,24,45,60,19,28,62,28,17,50,23,59,41,9,44,11,40,8
"ENSG00000137955.15",6112,2791,3373,3330,2886,2185,4030,2362,2556,3323,3263,2295,4682,2230,2489,6937,3982,4913,3838,1593,625
"ENSG00000057468.6",45,59,37,21,35,10,52,100,16,47,181,16,11,38,24,87,19,39,16,20,8
"ENSG00000154007.6",0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0
"ENSG00000225605.2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000230027.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"ENSG00000184005.10",1120,330,582,1932,79,248,1329,212,273,1218,273,292,248,131,249,1589,220,538,317,50,306
"ENSG00000223905.1",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272855.1",5,0,0,4,2,2,10,2,0,7,2,2,0,2,2,2,0,0,0,0,0
"ENSG00000226415.1",58,47,70,20,29,43,23,24,40,26,91,50,25,71,35,30,51,113,49,138,20
"ENSG00000199921.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237552.1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117069.14",849,6,4,1077,0,28,949,8,20,1345,8,7,407,0,42,1013,0,17,829,0,14
"ENSG00000276081.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230498.1",13,0,0,11,0,1,16,0,0,7,0,0,4,0,0,8,0,0,13,0,0
"ENSG00000142892.14",1588,488,1349,1538,562,1131,1791,936,1342,1322,543,999,1032,537,1029,1541,175,1334,986,516,378
"ENSG00000226084.5",72,11,44,71,16,38,37,37,18,39,37,15,89,40,18,45,20,50,74,26,28
"ENSG00000228187.1",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000154027.18",8,6,12,23,10,36,14,6,12,24,15,22,26,6,37,3,2,1,49,20,41
"ENSG00000233099.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251767.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000036549.12",2339,999,1072,1376,1691,744,1914,1885,1194,1886,1895,844,1712,1309,1062,2324,1436,1470,816,817,425
"ENSG00000251785.1",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000243437.3",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ENSG00000077254.14",4231,1554,1800,3828,1960,1567,5138,1987,1559,3821,2624,1297,3124,1578,1490,3654,1162,2020,1549,1118,803
"ENSG00000232672.1",0,0,0,0,0,8,1,0,1,0,0,0,0,1,0,0,0,0,0,7,0
"ENSG00000180488.14",1396,1105,579,1120,1266,535,1651,1435,588,1288,1513,394,840,1070,489,1209,693,845,510,636,219
"ENSG00000222849.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219201.4",7,0,4,0,1,0,9,5,0,8,2,0,7,0,5,1,0,5,6,0,4
"ENSG00000235613.2",8,6,0,0,0,0,4,0,0,1,4,0,3,0,5,0,2,4,7,4,2
"ENSG00000232015.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1
"ENSG00000235927.4",40,18,39,37,37,47,25,87,76,35,34,29,54,74,51,25,7,129,44,20,14
"ENSG00000162614.18",5795,22775,27689,5919,17961,24270,6118,36824,50880,7017,15041,31850,2246,49544,19279,3600,5397,44855,2248,20202,3766
"ENSG00000162613.16",6196,2378,3597,3974,3220,2613,4859,3138,3289,3822,2811,2394,6244,3459,3023,6106,5169,5506,6578,2846,1329
"ENSG00000162616.8",1692,1303,2270,1733,1708,2844,1773,3336,3040,1491,2147,2017,1133,1606,1780,1371,2418,3637,2948,1516,6638
"ENSG00000273338.1",25,4,7,7,4,6,10,4,0,5,3,3,27,3,0,17,8,12,76,7,9
"ENSG00000213561.4",0,2,4,0,2,4,0,0,4,10,1,0,6,0,3,0,0,6,6,0,3
"ENSG00000137960.5",147,66,135,154,43,95,78,56,123,347,108,97,202,57,118,125,34,211,197,72,137
"ENSG00000251958.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213560.4",0,0,0,0,0,6,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0
"ENSG00000202263.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233333.2",0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237413.5",149,2,0,73,2,0,136,0,0,53,1,1,227,3,2,212,0,0,10,2,0
"ENSG00000122420.9",394,104,18,210,174,43,364,75,6,153,82,22,277,112,3,325,14,29,41,154,48
"ENSG00000227556.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000212308.1",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000137959.15",1017,388,548,937,80,368,1372,180,302,562,118,117,1897,295,1284,996,150,778,1166,299,1536
"ENSG00000137965.10",1731,298,605,2283,140,448,2104,163,256,1179,151,237,3444,288,886,1582,115,796,1816,190,1290
"ENSG00000238015.2",1,0,0,9,1,4,10,0,0,7,0,0,9,0,4,1,0,2,0,0,0
"ENSG00000235400.1",0,2,1,2,1,0,0,0,2,4,2,1,6,4,0,2,0,0,2,0,0
"ENSG00000162618.13",2749,1113,1546,2563,648,1029,2959,915,689,2793,1219,1272,1000,662,842,4073,617,2989,1567,685,1901
"ENSG00000230787.1",0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282898.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235011.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232676.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ENSG00000235756.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000260322.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000277670.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236407.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225598.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213559.4",2,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000227062.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234108.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224326.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
